Tipo;Colonia;Habitaciones;Area;Valor
Departamento;Condesa;3;290;28000.0
Departamento;Narvarte;2;72;5250.0
Conjunto Comercial/Sala;Santa Fe;0;113;28000.0
Departamento;El Arenal;2;90;4900.0
Departamento en Hotel;Coyoacán;2;90;28000.0
Departamento;Narvarte;3;86;5250.0
Departamento;Coyoacán;3;200;33250.0
Loft;Santa Fe;1;50;9219.0
Conjunto Comercial/Sala;Roma;0;650;193375.0
Casa;Polanco;4;387;87500.0
Conjunto Comercial/Sala;Centro Histórico;0;66;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;33;3150.0
Departamento;Condesa;2;120;13300.0
Departamento;Condesa;4;270;47250.0
Conjunto Comercial/Sala;Centro Histórico;0;107;8750.0
Departamento;Coyoacán;3;108;21000.0
Tienda/Salón;Lomas de Chapultepec;0;50;52500.0
Departamento;Coyoacán;3;220;31500.0
Tienda/Salón;Condesa;0;235;70000.0
Departamento;Coyoacán;1;46;6300.0
Departamento;San Sebastián;2;65;4550.0
Departamento;Coyoacán;1;48;7350.0
Conjunto Comercial/Sala;Centro Histórico;0;194;23800.0
Departamento;Napoles;4;350;35000.0
Departamento;Condesa;2;45;5600.0
Tienda/Salón;Santa Fe;0;150;17500.0
Departamento;Santa Fe;3;201;33250.0
Conjunto Comercial/Sala;Roma Norte;0;270;28000.0
Conjunto Comercial/Sala;Centro Histórico;0;30;2275.0
Departamento;Centro Histórico;1;38;4025.0
Departamento;Napoles;3;200;28000.0
Departamento;Condesa;2;56;10500.0
Tienda en Centro Comercial;Santa Fe;0;50;10150.0
Conjunto Comercial/Sala;Roma;0;4235;1852812.5
Cochera/Estacionamiento;Condesa;0;0;1575.0
Departamento;Santa Fe;3;89;15750.0
Galpón/Depósito/Almacén;Narvarte;0;700;34650.0
Departamento;Santa Fe;4;398;56000.0
Departamento;Coyoacán;2;130;28000.0
Departamento;Santa Fe;2;69;8750.0
Departamento;Coyoacán;4;200;33250.0
Conjunto Comercial/Sala;Santa Fe;0;28;2800.0
Departamento;Roma;1;65;7700.0
Departamento;Santa Fe;2;100;35000.0
Departamento;Santa Fe;2;75;4900.0
Departamento;Lomas de Chapultepec;3;155;25200.0
Departamento;Narvarte;2;70;5600.0
Departamento;Lomas de Chapultepec;2;65;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;250;10500.0
Departamento;Narvarte;3;150;7000.0
Departamento;Santa Fe;4;245;38500.0
Conjunto Comercial/Sala;Villa de Cortés;0;178;8750.0
Departamento;Bosques de las Lomas;3;125;16800.0
Departamento;Lomas de Chapultepec;2;71;23450.0
Conjunto Comercial/Sala;Roma;0;457;175000.0
Conjunto Comercial/Sala;Centro Histórico;0;320;56000.0
Departamento;Condesa;1;39;6300.0
Departamento;Condesa;1;21;2800.0
Departamento;San Miguel Chapultepec;3;95;4375.0
Casa de Condominio;Los Alpes;6;550;87500.0
Departamento;Condesa;1;36;7700.0
Departamento;Santa Fe;2;67;7000.0
Departamento;Condesa;3;190;24500.0
Departamento;San Rafael;3;64;4550.0
Conjunto Comercial/Sala;Centro Histórico;0;60;7000.0
Departamento;Coyoacán;3;90;12250.0
Conjunto Comercial/Sala;Centro Histórico;0;200;21000.0
Departamento;Condesa;3;90;13300.0
Conjunto Comercial/Sala;Santa Fe;0;35;7000.0
Casa Comercial;Centro Histórico;0;258;49000.0
Departamento;Villa de Guadalupe;2;58;4725.0
Tienda/Salón;La Merced;0;40;4550.0
Casa de Condominio;Santa Fe;5;600;70000.0
Tienda en Centro Comercial;Santa Fe;0;84;19250.0
Departamento;Coyoacán;3;270;56000.0
Departamento;Las Águilas;2;51;4200.0
Departamento;Bosques de las Lomas;3;162;19250.0
Departamento;Narvarte;2;85;5600.0
Departamento;Coyoacán;1;50;7350.0
Casa;Santa Fe;4;800;34300.0
Departamento;Santa Fe;1;69;6650.0
Conjunto Comercial/Sala;Centro Histórico;0;151;21140.0
Conjunto Comercial/Sala;Roma;0;795;375879.0
Conjunto Comercial/Sala;Barrio Bravo;0;24;2800.0
Conjunto Comercial/Sala;Centro Histórico;0;116;9100.0
Cocineta;Condesa;1;28;5250.0
Conjunto Comercial/Sala;Condesa;0;29;5600.0
Galpón/Depósito/Almacén;Pueblo Culhuacán;0;2170;140000.0
Departamento;San Andrés Tetepilco;1;58;3325.0
Casa;Narvarte;4;160;12250.0
Departamento;Narvarte;3;80;10500.0
Departamento;Santa Fe;2;70;4025.0
Departamento;Lomas de Chapultepec;2;90;12250.0
Galpón/Depósito/Almacén;Nativitas;0;14730;1056877.5
Conjunto Comercial/Sala;Santa Fe;0;21;4200.0
Departamento;Lomas de Chapultepec;3;262;70000.0
Departamento;El Rosedal;1;33;2625.0
Departamento;Del Valle;2;63;8750.0
Departamento;Del Valle;2;79;8050.0
Departamento;Polanco;2;83;12250.0
Conjunto Comercial/Sala;Centro Histórico;0;660;196350.0
Departamento;San Miguel Chapultepec;2;80;5950.0
Conjunto Comercial/Sala;Centro Histórico;0;60;5250.0
Departamento;Del Valle;4;270;19250.0
Edificio Completo;Centro Histórico;0;1164;140000.0
Conjunto Comercial/Sala;Centro Histórico;0;80;5442.5
Departamento;Coyoacán;3;108;20300.0
Departamento;Coyoacán;3;166;24500.0
Departamento;Roma;1;53;5600.0
Conjunto Comercial/Sala;Santa Fe;0;21;2800.0
Cocineta;Condesa;1;15;2800.0
Conjunto Comercial/Sala;Santa Fe;0;27;2450.0
Galpón/Depósito/Almacén;Santa Marta Acatitla;0;1981;138705.0
Conjunto Comercial/Sala;Santa Fe;0;33;3500.0
Departamento;Bosques de las Lomas;3;120;19250.0
Conjunto Comercial/Sala;Centro Histórico;0;220;42000.0
Departamento;Santa Fe;3;168;12250.0
Departamento;Narvarte;2;48;5950.0
Departamento;Santa Fe;2;60;9800.0
Conjunto Comercial/Sala;Centro Histórico;0;259;81616.5
Conjunto Comercial/Sala;Santa Fe;0;35;4375.0
Departamento;Del Valle;4;217;31500.0
Conjunto Comercial/Sala;Centro Histórico;0;375;98437.5
Departamento;Coyoacán;2;73;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;56;4900.0
Conjunto Comercial/Sala;Centro Histórico;0;70;8050.0
Departamento;Lomas de Chapultepec;2;73;13300.0
Conjunto Comercial/Sala;Santa Fe;0;80;15750.0
Departamento;Condesa;1;50;8750.0
Casa;Villa Coapa;2;95;3850.0
Departamento;San Miguel Chapultepec;2;91;7000.0
Casa de Condominio;Santa Fe;4;470;29750.0
Departamento;Santa Fe;2;90;10500.0
Departamento;Centro Histórico;1;35;3500.0
Departamento;Loma Bonita;1;60;2450.0
Departamento;Condesa;2;79;12250.0
Departamento;Condesa;4;280;29750.0
Tienda/Salón;Coyoacán;0;49;18200.0
Conjunto Comercial/Sala;Peralvillo;0;34;3150.0
Conjunto Comercial/Sala;Centro Histórico;0;94;21000.0
Departamento;Las Águilas;3;75;7350.0
Cochera/Estacionamiento;Condesa;0;0;1575.0
Departamento;Coyoacán;3;160;14000.0
Departamento;San Miguel Chapultepec;3;79;7700.0
Departamento;Narvarte;3;109;8750.0
Departamento;Polanco;3;141;17500.0
Casa;Santa Fe;5;890;59500.0
Conjunto Comercial/Sala;Centro Histórico;0;62;7595.0
Departamento;Condesa;1;30;4550.0
Conjunto Comercial/Sala;Narvarte;0;21;4900.0
Conjunto Comercial/Sala;Centro Histórico;0;38;2100.0
Cocineta;La Condesa;1;20;2975.0
Departamento;Coyoacán;3;160;35000.0
Departamento;Juárez;1;37;4550.0
Departamento;Santa Fe;4;279;84000.0
Departamento;Roma;3;105;20300.0
Conjunto Comercial/Sala;Centro Histórico;0;55;1400.0
Departamento;Lomas de Chapultepec;3;170;42000.0
Departamento;Condesa;3;160;17500.0
Conjunto Comercial/Sala;Centro Histórico;0;196;24500.0
Departamento;Condesa;4;217;31500.0
Departamento;Coyoacán;5;380;42000.0
Departamento;Del Valle;3;130;11200.0
Departamento;Santa Fe;4;270;24500.0
Departamento;Condesa;1;45;5600.0
Departamento;Santa Fe;4;333;42000.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;150;87500.0
Departamento;Santa Fe;2;90;7700.0
Tienda/Salón;Santa Fe;0;440;70000.0
Casa de Vecindad;Tepalcatlalpan;2;150;4200.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;150;87500.0
Departamento;Bosques de las Lomas;2;100;12250.0
Departamento;Santa Fe;3;102;9450.0
Departamento;Condesa;1;40;7000.0
Conjunto Comercial/Sala;Coyoacán;0;415;188825.0
Conjunto Comercial/Sala;Santa Fe;0;30;6300.0
Departamento;Santa Fe;3;126;17500.0
Departamento;Lomas de Chapultepec;2;80;17500.0
Conjunto Comercial/Sala;Santa Fe;0;25;1400.0
Departamento;Del Valle;3;147;17150.0
Casa de Condominio;Santa Fe;4;450;24150.0
Departamento;Coyoacán;3;150;21000.0
Conjunto Comercial/Sala;Centro Histórico;0;758;106120.0
Tienda en Centro Comercial;Santa Fe;0;310;17500.0
Departamento;Coyoacán;3;190;15750.0
Departamento;Lomas de Chapultepec;2;82;13300.0
Departamento;Santa Fe;2;180;17500.0
Departamento;Condesa;4;365;45500.0
Departamento;Santa Fe;3;120;14350.0
Conjunto Comercial/Sala;Santa Fe;0;30;32455.5
Conjunto Comercial/Sala;Santa Fe;0;132;13422.5
Tienda/Salón;Santa Fe;0;470;119000.0
Departamento;Coyoacán;2;124;15750.0
Departamento;Santa Fe;4;115;9800.0
Departamento;Roma;1;40;6300.0
Departamento;Del Valle;2;70;7700.0
Casa;Santa Fe;6;425;45500.0
Departamento;Santa Fe;4;310;33250.0
Tienda/Salón;Peralvillo;0;180;43750.0
Departamento en Hotel;Coyoacán;1;43;8750.0
Conjunto Comercial/Sala;Santa Fe;0;121;16800.0
Conjunto Comercial/Sala;Centro Histórico;0;285;87500.0
Departamento;Coyoacán;2;45;10500.0
Conjunto Comercial/Sala;Centro Histórico;0;500;31500.0
Departamento;Coyoacán;3;127;24500.0
Departamento;Condesa;3;100;28000.0
Conjunto Comercial/Sala;Roma;0;134;42000.0
Departamento;Coyoacán;3;157;31500.0
Galpón/Depósito/Almacén;Mixcoac;0;1695;105000.0
Departamento;San Miguel Chapultepec;1;50;3675.0
Conjunto Comercial/Sala;Centro Histórico;0;219;80500.0
Tienda/Salón;Coyoacán;0;78;42000.0
Departamento;Lomas de Chapultepec;3;123;28000.0
Departamento;Santa Fe;2;90;10500.0
Departamento;Condesa;2;98;14700.0
Departamento;Narvarte;2;80;5250.0
Conjunto Comercial/Sala;Santa Fe;0;82;8400.0
Departamento;Condesa;2;122;15400.0
Departamento;Santa Fe;1;80;17500.0
Departamento;Napoles;1;90;12250.0
Departamento;Bosques de las Lomas;4;210;25200.0
Departamento;Narvarte;3;100;8750.0
Departamento;Narvarte;1;34;4900.0
Conjunto Comercial/Sala;Santa Fe;0;36;3500.0
Conjunto Comercial/Sala;Villa de Guadalupe;0;55;4200.0
Departamento;Coyoacán;3;85;12075.0
Departamento;Coyoacán;3;120;22750.0
Departamento;Del Valle;1;57;6300.0
Departamento;Lomas de Chapultepec;2;63;7700.0
Departamento;Arboledas;2;66;3500.0
Galpón/Depósito/Almacén;San Miguel Chapultepec;0;286;14000.0
Departamento;Santa Cruz Atoyac;1;50;3850.0
Departamento;Coyoacán;2;78;12600.0
Departamento;Del Valle;1;55;2625.0
Conjunto Comercial/Sala;Centro Histórico;0;460;21000.0
Departamento;Roma;2;84;14805.0
Departamento;Coyoacán;2;100;14000.0
Casa Comercial;El Contadero;0;1200;35000.0
Departamento;Santa Fe;4;127;14000.0
Departamento;Peralvillo;2;50;3325.0
Casa;Bosques de las Lomas;6;750;63000.0
Departamento;El Rodeo;2;60;2275.0
Departamento;Narvarte;2;97;8750.0
Departamento;Bosques de las Lomas;3;220;21000.0
Departamento;Roma;1;35;3500.0
Departamento;Condesa;1;49;4025.0
Departamento;Santa Fe;3;129;13300.0
Conjunto Comercial/Sala;Santa Fe;0;24;2800.0
Departamento;Santa Fe;3;110;7000.0
Departamento;Santa Fe;3;190;19250.0
Casa;Tlalpan;6;1000;45500.0
Departamento en Hotel;Santa Fe;1;35;21000.0
Conjunto Comercial/Sala;Centro Histórico;0;24;1750.0
Departamento;Condesa;1;40;4900.0
Casa Comercial;Roma;0;261;63000.0
Departamento;Santa Fe;3;300;14000.0
Departamento;La Virgen;2;68;3500.0
Departamento;Lomas de Chapultepec;3;98;14000.0
Conjunto Comercial/Sala;Villa de Cortés;0;7357;1802465.0
Departamento;Narvarte;3;80;5600.0
Departamento;Santa Fe;3;100;12250.0
Departamento;Santa Fe;3;155;20650.0
Conjunto Comercial/Sala;Condesa;0;105;17500.0
Departamento;Coyoacán;3;80;19950.0
Departamento;Coyoacán;4;450;122500.0
Departamento;Lomas de Chapultepec;3;124;28000.0
Departamento en Hotel;Roma;1;50;10150.0
Tienda/Salón;Centro Histórico;0;214;142642.5
Departamento;San Miguel Chapultepec;2;70;5250.0
Departamento;Santa Fe;4;237;29750.0
Departamento;Santa Fe;2;150;35000.0
Departamento;Narvarte;2;84;9625.0
Departamento;Santa Fe;3;175;13650.0
Conjunto Comercial/Sala;Santa Fe;0;70;15750.0
Departamento;San Rafael;1;30;5425.0
Departamento;Lindavista;1;15;1225.0
Conjunto Comercial/Sala;Santa Fe;1;36;4550.0
Departamento;Narvarte;1;42;5250.0
Conjunto Comercial/Sala;Centro Histórico;0;120;14000.0
Conjunto Comercial/Sala;Roma;0;212;68250.0
Conjunto Comercial/Sala;Santa Fe;0;30;3500.0
Departamento;Coyoacán;5;424;87500.0
Conjunto Comercial/Sala;Santa Fe;0;350;49000.0
Departamento;Bosques de las Lomas;4;250;49000.0
Departamento;Narvarte;3;120;9800.0
Conjunto Comercial/Sala;Centro Histórico;0;35;2450.0
Tienda/Salón;Santa Fe;0;47;12950.0
Conjunto Comercial/Sala;Santa Fe;0;274;42000.0
Conjunto Comercial/Sala;Santa Fe;0;38;6300.0
Conjunto Comercial/Sala;Condesa;0;140;57750.0
Departamento;Narvarte;3;81;6125.0
Departamento;Santa Fe;2;104;19250.0
Departamento;Santa Fe;3;120;17500.0
Departamento;Roma Norte;2;56;3500.0
Departamento;Coyoacán;4;480;129500.0
Departamento;San Miguel Chapultepec;2;82;5950.0
Tienda/Salón;Coyoacán;0;33;5250.0
Departamento;El Contadero;3;98;11900.0
Departamento;Ciudad de los Deportes;2;64;3850.0
Departamento;Polanco;3;113;17150.0
Casa de Condominio;Santa Fe;4;746;45500.0
Cocineta;Condesa;1;30;5600.0
Casa de Condominio;Santa Fe;4;350;20650.0
Departamento;Coyoacán;3;250;35000.0
Departamento;Narvarte;3;80;5600.0
Departamento;Coyoacán;2;75;10500.0
Conjunto Comercial/Sala;Coyoacán;0;30;6300.0
Departamento;Santa Fe;4;170;14700.0
Tienda/Salón;Santa Fe;1;165;24150.0
Conjunto Comercial/Sala;Santa Fe;0;36;5250.0
Casa Comercial;Condesa;0;45;63000.0
Departamento;Coyoacán;3;170;29750.0
Departamento;San José Insurgentes;3;67;2730.0
Departamento;Santa Fe;2;77;7700.0
Conjunto Comercial/Sala;Centro Histórico;0;104;25900.0
Departamento;Lomas de Chapultepec;3;120;15750.0
Tienda/Salón;Santa Fe;0;27;4200.0
Casa de Vecindad;Roma;4;210;28000.0
Departamento;La Condesa;1;42;5250.0
Departamento;Condesa;4;550;70000.0
Conjunto Comercial/Sala;Centro Histórico;0;60;3325.0
Departamento;Centro Histórico;2;75;5250.0
Departamento;Roma;2;90;8750.0
Galpón/Depósito/Almacén;Nativitas;0;631;28000.0
Departamento;Lomas de Chapultepec;3;160;20300.0
Departamento;Coyoacán;3;100;22750.0
Conjunto Comercial/Sala;Santa Fe;0;58;6650.0
Departamento;San Pedro de los Pinos;2;101;10500.0
Departamento;San Pedro de los Pinos;1;60;7350.0
Departamento;Lomas de Chapultepec;4;220;27300.0
Departamento;Lomas de Chapultepec;1;90;26250.0
Conjunto Comercial/Sala;Centro Histórico;0;350;98000.0
Conjunto Comercial/Sala;Centro Histórico;0;73;5477.5
Departamento;Condesa;2;250;33250.0
Departamento;Santa Fe;2;104;7000.0
Departamento;Narvarte;3;82;6300.0
Tienda/Salón;Centro Histórico;0;532;175000.0
Departamento;Lomas de Chapultepec;3;209;38500.0
Tienda/Salón;Roma;0;400;140000.0
Departamento;Santa Fe;1;50;6650.0
Departamento;Narvarte;2;67;4900.0
Departamento;Tlalpan;3;168;24500.0
Departamento;Lomas de Chapultepec;3;176;59500.0
Casa de Vecindad;Nativitas;2;53;3150.0
Conjunto Comercial/Sala;Santa Fe;0;70;12250.0
Conjunto Comercial/Sala;Centro Histórico;0;1306;342835.5
Departamento;San Rafael;2;80;5250.0
Tienda/Salón;Condesa;0;55;21000.0
Departamento;Santa Fe;5;157;29750.0
Conjunto Comercial/Sala;Centro Histórico;0;375;72187.5
Departamento;Santa Fe;2;220;42000.0
Departamento;Narvarte;3;110;9800.0
Departamento;Santa Fe;4;180;24500.0
Departamento;Santa Fe;4;170;16450.0
Departamento;San Rafael;2;60;4900.0
Casa;Santa Fe;5;600;28000.0
Departamento;San Ángel;1;40;6825.0
Departamento;Coyoacán;4;370;84000.0
Departamento;Coyoacán;3;172;42000.0
Departamento;Roma;1;59;8750.0
Departamento en Hotel;Santa Fe;1;60;11200.0
Departamento;Santa Fe;1;68;5775.0
Departamento;Santa Fe;2;70;6300.0
Departamento;Lomas de Chapultepec;4;230;62650.0
Departamento;Santa Fe;3;172;8050.0
Cocineta;Centro Histórico;1;40;3850.0
Departamento;Narvarte;2;68;5425.0
Loft;Santa Fe;2;86;8050.0
Departamento;Condesa;4;320;21000.0
Casa;San Andrés Tetepilco;3;69;5600.0
Departamento;Lomas de Chapultepec;4;140;45500.0
Departamento;Narvarte;3;85;8225.0
Conjunto Comercial/Sala;Centro Histórico;0;66;8750.0
Departamento;Coyoacán;5;380;31500.0
Departamento;Del Valle;3;110;10500.0
Departamento;Culhuacán CTM;2;70;4550.0
Departamento;Condesa;1;25;7000.0
Conjunto Comercial/Sala;Santa Fe;0;219;52500.0
Departamento;Bosques de las Lomas;3;250;30100.0
Departamento;Condesa;4;130;29750.0
Conjunto Comercial/Sala;Narvarte;0;30;1396.5
Departamento;Santa Fe;5;231;52500.0
Casa de Condominio;Santa Fe;4;300;31500.0
Conjunto Comercial/Sala;Santa Fe;0;36;5250.0
Departamento;Narvarte;3;126;6300.0
Casa de Condominio;Santa Fe;4;340;31500.0
Departamento;Coyoacán;1;33;6300.0
Tienda/Salón;Condesa;0;400;217000.0
Departamento;Santa Fe;2;62;3850.0
Tienda/Salón;Narvarte;0;262;98000.0
Conjunto Comercial/Sala;Santa Fe;0;32;2100.0
Departamento;Santa Fe;4;219;18550.0
Departamento;Condesa;1;30;4200.0
Departamento;Santa Fe;1;85;8050.0
Casa Comercial;Nueva Santa María;0;148;12250.0
Casa Comercial;Centro Histórico;0;150;38500.0
Departamento;Condesa;4;390;63000.0
Conjunto Comercial/Sala;Narvarte;0;24;3150.0
Departamento en Hotel;Coyoacán;1;52;10500.0
Tienda/Salón;Santa Fe;0;56;12250.0
Casa Comercial;Bosques de las Lomas;4;241;49000.0
Departamento;Lomas de Chapultepec;2;130;38500.0
Departamento en Hotel;Coyoacán;2;74;21000.0
Departamento;Napoles;2;63;8400.0
Departamento;Santa Fe;4;245;24500.0
Departamento;Coyoacán;2;95;22750.0
Tienda/Salón;Centro Histórico;0;320;157500.0
Conjunto Comercial/Sala;Centro Histórico;0;28;1400.0
Departamento;Coyoacán;3;140;28000.0
Departamento;Condesa;1;30;7000.0
Terreno Estándar;Santa Fe;0;1873;175000.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;300;210000.0
Conjunto Comercial/Sala;Santa Fe;0;5;1046.5
Departamento;Santa Fe;2;60;9800.0
Departamento;Santa Fe;2;86;7700.0
Conjunto Comercial/Sala;Centro Histórico;0;93;7000.0
Departamento;Condesa;4;354;41300.0
Departamento;Santa Fe;2;86;10150.0
Departamento;Roma;2;65;6650.0
Departamento;Santa Fe;3;170;11550.0
Cocineta;Condesa;0;17;3500.0
Conjunto Comercial/Sala;Centro Histórico;0;560;176417.5
Cocineta;Condesa;0;25;5250.0
Conjunto Comercial/Sala;Roma;0;425;94500.0
Departamento;Condesa;1;35;3850.0
Tienda/Salón;Narvarte;0;150;27300.0
Conjunto Comercial/Sala;Santa Fe;0;55;3500.0
Departamento;Condesa;3;160;21000.0
Departamento;Coyoacán;4;191;33250.0
Cocineta;Roma;1;30;7350.0
Departamento;Narvarte;1;40;3850.0
Departamento;Santa Fe;3;78;23800.0
Departamento;Coyoacán;1;58;8750.0
Cocineta;Roma;1;25;3500.0
Departamento;Condesa;1;32;4900.0
Departamento;San Pedro de los Pinos;2;90;11900.0
Departamento;Lomas de Chapultepec;3;150;17500.0
Departamento;Santa Fe;3;200;17150.0
Departamento;Lomas de Chapultepec;4;400;70000.0
Edificio Completo;Coyoacán;0;750;210000.0
Conjunto Comercial/Sala;Roma;0;730;383250.0
Departamento;Santa Fe;3;230;10500.0
Departamento;Santa Fe;4;291;33250.0
Casa;Polanco;4;387;87500.0
Departamento;Coyoacán;4;400;35000.0
Conjunto Comercial/Sala;Centro Histórico;0;35;3500.0
Cocineta;Centro Histórico;1;26;5250.0
Departamento;Santa Fe;3;170;19250.0
Departamento;Santa Fe;4;200;23450.0
Departamento;Bosques de las Lomas;3;106;15750.0
Conjunto Comercial/Sala;Santa Fe;0;108;18900.0
Cocineta;Centro Histórico;1;34;3500.0
Conjunto Comercial/Sala;Santa Fe;0;23;3500.0
Conjunto Comercial/Sala;Condesa;0;58;4200.0
Departamento;Lomas de Chapultepec;3;250;59500.0
Conjunto Comercial/Sala;Centro Histórico;0;680;80500.0
Conjunto Comercial/Sala;Santa Fe;0;643;199500.0
Tienda/Salón;Centro Histórico;0;51;21000.0
Departamento;Santa Fe;4;192;28000.0
Departamento;Narvarte;3;102;9100.0
Departamento;Santa Fe;3;90;9975.0
Tienda/Salón;Santa Fe;0;370;52500.0
Departamento;Santa Fe;4;240;57750.0
Departamento;Santa Fe;1;52;17500.0
Departamento;Coyoacán;2;120;33250.0
Departamento;Condesa;3;139;14000.0
Departamento;Coyoacán;2;120;52500.0
Departamento;Centro Histórico;3;95;7000.0
Departamento;Peralvillo;2;49;2765.0
Departamento;San Miguel Chapultepec;1;52;4200.0
Departamento;San Pedro de los Pinos;3;106;15750.0
Casa de Condominio;Santa Fe;4;800;52500.0
Conjunto Comercial/Sala;Centro Histórico;0;260;36400.0
Departamento;Loma Bonita;1;30;1575.0
Departamento;Lomas de Chapultepec;3;105;17500.0
Departamento;La Condesa;1;34;3850.0
Galpón/Depósito/Almacén;Atlampa;0;800;28000.0
Departamento;Del Valle;1;45;2800.0
Departamento;Condesa;1;90;11900.0
Departamento;Condesa;1;30;5950.0
Departamento;Lomas de Chapultepec;1;135;35000.0
Conjunto Comercial/Sala;Centro Histórico;0;300;28000.0
Departamento;Narvarte;3;125;8750.0
Galpón/Depósito/Almacén;Tepalcatlalpan;0;1170;50085.0
Cocineta;Coyoacán;1;45;12775.0
Departamento;Moctezuma;2;70;3500.0
Edificio Completo;Coyoacán;0;500;420000.0
Departamento;Roma Norte;2;73;5215.0
Conjunto Comercial/Sala;Centro Histórico;0;31;2625.0
Departamento;Santa Fe;4;153;10500.0
Departamento;Narvarte;3;98;7700.0
Departamento;San Miguel Chapultepec;2;86;7000.0
Departamento;Santa Fe;2;89;10500.0
Departamento;Santa Fe;4;112;15750.0
Departamento;Santa Fe;4;333;43750.0
Casa de Condominio;Santa Fe;5;700;56000.0
Departamento;Condesa;1;45;7525.0
Departamento;Bosques de las Lomas;4;354;87500.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;150;87500.0
Casa;Polanco;4;845;122500.0
Conjunto Comercial/Sala;Santa Fe;0;27;2800.0
Departamento;Coyoacán;3;140;45150.0
Departamento;Santa Fe;2;93;9450.0
Departamento;Coyoacán;3;80;14000.0
Departamento;Narvarte;4;300;17500.0
Departamento;Santa Fe;2;70;13300.0
Departamento;Condesa;3;280;28000.0
Departamento;Narvarte;2;81;6300.0
Departamento;Bosques de las Lomas;3;210;52150.0
Departamento;Coyoacán;3;151;35000.0
Departamento;Condesa;3;110;28000.0
Departamento;San Rafael;1;30;4550.0
Departamento;Santa Fe;4;290;49000.0
Conjunto Comercial/Sala;Roma;0;140;43750.0
Tienda en Centro Comercial;San Antonio Tecomitl;0;31;7350.0
Departamento;Santa Fe;1;70;7000.0
Departamento;Nativitas;2;57;5950.0
Departamento;Santa Fe;2;78;8750.0
Cocineta;Coyoacán;1;27;5250.0
